text,irony
每看一次这个新闻就心痛一次😢,0
我儿子拍的都比他好看🍉,1
老仙女😛,1
还被追究责任？👍👍👍👍👍👍,0
彩礼应该和当地新生儿性别比例挂钩，男孩多彩礼就贵，不服你生女儿啊或者让男孩入赘😏,1
妈妈对女儿的爱没有假😢,0
欺负你的永远是同bao😠,0
不敢，只敢管比自己弱的😂敢霸气制止大人吵闹吗？,1
他们没急了你先急了😓,1
中国有钱人还是很多的🍉,0
乘客逃生你为什么还要强调下性别和年龄😱,0
你这个投票😓,0
这样的不跑留着过年嘛？😛😛😛😛,0
还不能喝一口？😱😱😱,0
一切合理了起来😛,1
顶你上去😍,0
我也没钱买房啊关键是😂,1
我意思是他说地上躺的不止两个，至于去世了几个，不予置评，伤者一共八位😓,0
上班赚钱是必要的，所以每次都被排除在外😁,1
我去，🤔️,0
烦死他们了🤮,0
抑郁症😡,0
变态畜生统统慢行病痛折磨惨死😠😠😠,0
期待🙏,0
它还偏要闻起来很香🐱吃起来特别香,0
还有啥没上税的你说说😂,1
床上自由翻滚🤭,0
对啊，朱元璋都说了“为何不告官呢？”😛,1
工资也还是那个😏,0
笑死了，说一句就被拉黑了😆,0
记得20年前在湖北上厕所被收费过，大的小的价格还不一样，过了20年还收费呢，😌,0
动物朋友心酸了，有人的朋友遍布天下😆,1
说了，没有用的可以捐掉🥰,1
他也没犯法啊😏,0
说得好像是国家让你去的样子，你现在没正当理由去缅甸会被海关劝返😆,1
跳高运动员狂喜😛,1
你要笑死我了😂,0
真的是😖我家小区前阵子有人大太阳底下遛狗，隔天就说狗子的脚烫伤起泡了，马上送去医院😊,0
都快成黑社会了还这谈无罪呢😌👎,0
他们想在哪拍就把哪里拦上🍉,0
哦，谢谢你告诉我这变态还活得好好的呢🤮,1
佩服佩服👍,0
就放那不行么？修个高架从他们头上走😏,0
领导拍脑袋为难死基层了😂,1
视频是我家小区附近，坐标门头沟永定镇苛罗坨，小区快沦陷了，旁边的护坡塌方了😌,0
钉住或者焊住才行😛😛,0
都是我想要❤,0
广州这边暂时先等等😌😌😌,0
佩服佩服🙏🙏,0
真正的见义勇为👍👍真正的英雄88,0
你跟他们说保护😱,0
当评论区出现别扯性别的评论时，😉,1
这就是老张薇😁,0
直接上脚踩哦😊,1
真的只有300多人吗😁数据放出来,1
还有这种好事🤔️,1
这钱肯定是景区出的😌,0
什么事都和稀泥🍉,1
生煎韭菜😏,1
必须这样自保🙇😏,1
净剩200个w可以考虑考虑😏,1
我们学校比我小一届有个人常年年级前十，最后直接提前招生大专都没参加高考😂怎么回事孩子自己心里有数,1
赶紧回去吃药吧😠,0
我还以为是让小三过去😌,1
盐焗鸡🤗🤗🤗,0
早上差点游着出去😌,0
我一看菌中毒我就想到了云南😌😌😌,0
我结婚的时候我妈带头要红包要喜糖（关键那些人我都不认识）😌是舅舅帮忙把我妈和那些人打发走了,0
他爸还是那么爱写诗😌😌,0
那些纷纷躲闪的人应该加入一起去制度歹徒👍,0
川大校训😏,1
为何要互相伤害啊😢,0
就是碰巧了罢了，指望牢里的犯罪分子伸张正义，想多了😓,0
茅台6瓶😌😌,0
吃火锅的时候就不记得热这件事了😌,0
实体店利润非常大，进货三四十的衣服卖你二三百都是小意思🍉,0
支持维护自身权利👍👍👍,0
弹笔那个我们当年同桌俩人硬塞一两个弹簧在里面比谁跳更高😌,0
不孕不育门诊这么多排队，人家都希望有个宝宝疼啊，投胎到这畜生家😢,0
这孩子怎么才能养出来😂😂😂,1
你们老总最爱😏,0
一定是占这样便宜多了🤔,0
女的先骂人，被打纯活该🤭,0
我中午在吃瓜🍉,0
支持👍,0
单免问题不大😏,0
哎，我吃药去了😵你那份用不用帮你拿到病床来？😂,0
果葡糖浆也研究一下，老美很多年前自测说这是肥胖症的主要原因，代谢不掉~🤭,1
你是懂的😆,1
自救指南还是有必要收下😌,0
不能说大实话😁,0
我意思是远远不止四五千😂确实评论区不懂一个市委书记是什么概念，我记得之前采访过一个县委书记,0
优秀的女孩👍加油,0
别买期房，别买期房，别买期房，真想捶死当时买房时的自己😢,0
比照唐山烧烤店事件处理就好了😆,0
看咱们的熊猫了吗😂,0
是谁疯了😱😱,0
想想就刺激😉,0
逝者为大，尊重逝者，希望网络喷子嘴下留情😢,0
我可以不告诉你😏😏😏,0
对哦🐱,0
激将法😱,1
反正你双标😊,1
有茶但是没奶😌，贵一点的会放一些奶😌,0
顶一顶吧😢刚被霸凌就报案了，事件拖了半个月没有处理，舆论压力开始增加，曝光度越开越高后，立马就给办了，但最后的结果还是被迫和解😢😢😢,0
而内地一针难求😢,0
知道不会动武所以才敢随便发言吧，你开心就好🥱,1
看得见的扫桌子，看不见的还能扫别的地方😷,0
不得了了😒,1
促进消费，没钱怎么消费🤔,1
还要怎么涨🤓,0
长隆3胞胎过完生日又到飞云😁😁👏👏,0
愿平安🤝,0
这些调查一般没有后续😷,0
只有当母亲后才懂母亲的伟大🍃,0
想来就来，想走就走😛,0
必须加强人民治安管理😏什么人呐,1
典中典😁～,0
这种感觉很难受，每次睡觉时出现这种情况我就睡的很难受，就开始变得暴躁😵,0
混凝土粘，真有脑子👍🤔,0
好大的雨啊😱,0
还是拿到密码了了😂,0
是把自己当机动车吗😂,1
他妈还一起上诉😓，你儿子精神虐待把人逼死了🤗,1
也不报道重要比赛！😓😓😓😓😓😓😓😓,0
kpl比赛都整天出问题，选手赛后采访说断触的都有，真的可以拿上国际舞台吗🤔️,0
央视都下架了，还造谣？倔强的鸡儿😌😌,1
终于听到一个客观声音，没有直接归咎于珍珠岩！网络喷子太多了，可怕😖,0
然后5G也达不到宣传效果🐶,0
早安,0
花一样的年龄😢😢😢,0
通过文章描述情景，大概率不是触电身亡，🤔,0
这不还是忽悠北方人的😛,0
畜生😠,0
想打一堆脏话🤬艹！,0
不知道哪个伟人说过：没有无缘无故的爱，也没有无缘无故的恨！😂,0
祥瑞❤哈哈哈哈哈哈,0
杨紫非常好❤❤❤,0
借我玩😏,0
但凡你抬头看看天也不至于说出这种话😂,1
看看这几年蔬菜水果涨成什么样了🍉,0
我的5和6加起来就是11😛,0
终于找到了🙀整个生产线都停了,1
你比他们专业😓,1
不要给领导舔麻烦🤔🤔,0
祝我最爱的大美熊生日快乐🎁🎂🎊🎈,0
明年川普上来又给退了就好玩了😌,0
停工停产😏,0
五月天🤭马上要看林俊杰的了,0
现在这俩二胎都上小学了😂😂,0
热的情绪很平稳😏,0
治得了你🍉,0
直接突突了😌,0
要500穷疯了🤔食品法规定所付款三倍到十倍赔偿，你要是走法律那才会增加赔偿不低于1000,0
转发周知！🎤【：暴雨避险自救31个细节】,0
学士服就是教父穿的衣服演变成的吧，学西方可以，别背叛祖宗啊🤔,0
是不是又要吹空调外机了🧎,1
哭得心都碎了😢,0
毕竟谁都觉得自己是最好的😓,0
有病忘吃药了吧，赶紧回去吃药吧😠,0
牛屎龟甘大只既男孩🤔,0
一个星期100块钱电费😌,0
医院悬壶济世救死扶伤，挽救众生，是观音如来佛送子菩萨都会保佑的圣洁之地！当事人她信口胡说医院风水不好，当心被雷叉出去😏,1
还没有看😖,0
你丢尽湖南人的脸😂,1
看不见的还能扫别的地方😷,0
点赞国产大飞机，以后买票要专挑919的机型来坐👏,0
竖中指无罪👍依法治国👏,1
跳楼的人不值得同情，自己想死还要拉个垫背的，伤及无辜，太可恶了🤗,0
所以最后是谁担责谁赔偿呢？别告诉我是全体纳税人🤗,1
气质这块已经很接近了😁😂✊,0
是我救别人还是别人救我😌,0
因为努力没用😊,1
羊羊也加油，愿人们平安🙏,0
不是蛮好的，🍉,0
结果给我喝醉了😌,0
那就自己给自己放假呗😛,0
现在年龄比扎克伯格大那么多😌😂,0
散了散了，都说了将“严格”管理起来了，“不严格”自然可以撒欢了🤔,1
中国队就能冲出亚洲了😌😌😌😌😌,0
那你岂不是犯啥都可以从轻？😞,1
朋朋友友地😏,0
那真是滑天下之大稽！😆,1
这就是我们的牧民👍👍👍,0
人多命不值钱，但如果是财物论💰算的就，😛,1
不讲道德你能咋滴😏,1
平安喜乐😄😄,0
不知道这种怎么惩罚，不要关几天就出来了，😢,0
每次清华北大都没那么隆重过🍉🍉🍉,0
大爷不错👍,0
跟烈士陵园在一块不是莫大的荣耀吗😱,1
也没说诗歌除外啊😂,0
我喜欢🤗🤓😍,1
暖心❤,0
为什么香港供大于求，而内地一针难求😢,0
买的少，骂；买的多，也骂，和是不是低价团没啥关系，就是导游的个人素质，🍉,0
换成我也开心呐😮,0
真正的见义勇为👍👍真正的英雄88，不问得失心有大义，佩服佩服🙏🙏,0
平安🙏,0
呵呵🤔,1
他是因为作业多才这么干的😓,0
没有😮,0
第二点我也想到了，18个进入测评名单，录取6个，有一个退档，其他12个人都没合格的吗，感觉不正常😖,1
傍晚的时候下雨了今天晚上超级凉快,0
我也忘了😌,0
提前批只准报一个学校，他没报其他学校，工作人员有失误，除了空高兴一场，没有实际损失😏,1
离谱，还真有眼泪？😌,1
塔利班也会煮腊八粥？😌,0
精美精日公知😊,0
自罚三杯了，你们还想怎样？😏,1
房产兴邦，白酒强国😏,1
干得漂亮👍👍👍，外国人就是能干又聪明😌,0
没人不让你去😂,1
吃冷饮家里摄像头还对着床是吧😏,1
都理解的，🍉,0
这两天花了多少钱公关🧎🧎,0
15年不是破了嚒🤨5000点直泄到2000点,0
怎么没有😊高中有个三模第一，高考五百六😊,1
有些人从小就没父母吧😂,1
建议你别干了，给国家添乱😊，干新闻的人不认识性别真是天大的笑话,1
不是否认了吗？😏😏,1
电能永远都不会是新能源😌,0
看着都🤮,0
回复，鸡肉已经很便宜了，也许在我们食堂吃的以为是鸡肉的料理也是鸭子🥹,1
能不能帮忙跟进一下，孩子怎么样了到底，好着急啊😢😢😢😢😢😢😢😢,0
用空调插座按温度开空调，平均每次1个钟吧😏😏😏,1
吃猪蹄就挺好的🍉🍉,0
你就少在这挑拨离间😊,1
太棒了👏👏👏,0
然后过几天来个官宣？😊,1
前程似锦，继续加油😄,0
时刻不忘把摄像头对着自己正脸😌,1
这是什么医学奇迹😌,0
可有时候仍然难打到车🧎,0
我想如果家长诚恳道歉譬如说“对不起啊我家小孩就是很皮手到处乱摸逮什么摸什么，我会好好说他的，实在抱歉”我想谁也不会跟一个孩子计较，同时父母也会给孩子带去正确的引导，但是视频里这种父母的说辞就是在告诉孩子“随便摸，她以为自己是香饽饽吗”孩子以后大了也许真的会变成流氓🤮,1
实践出真知🍉,0
结婚率和生育率低是因为中国人越来越富了与房价没有任何关系🤔🤔🤔,1
辛苦了！注意安全❤,0
处理到人😏,0
宝贝生日快乐熊生顺遂😮,0
能不能加一条法律，遇到这种情况，女乘客必须克制，但乘务员可以大嘴巴扇那个男的而且不需要承担法律责任😌😌😏😏,1
这个新闻里的事情政府是支持的🍉,0
难过，愿福建同胞平安，加油💪💪💪,0
(⊙o⊙)哇，我还是966😓😓😓,1
老涂👍,1
这么多疯子呢🐱🐱🐱,0
何人信汝此言?😄,0
谢谢你告诉我这变态还活得好好的呢🤮,1
下雨重量加重😂,0
多少赌狗😓,0
所以说啊江西鸭脖那是有些人上纲上线的太过分了🤔🤔🤔导致现在草木皆兵,1
这么容易中暑你坐什么地铁啊别出门😢,1
确实是道德问题！一次性的是违法，长期的就是道德问题！😂这无处安放的魅力，反正倒找钱都往当头的身上贴！🤗当头的太不容易了，😢怎么一个个的都那么不懂事呢,1
全中了😌,0
不良艺人应该封杀😏,0
金😏,1
不过不影响预防性维权😂,0
请关闭蔡某超话谢谢🙏,0
我真的好想吃螺蛳粉啊😢😢😢,0
还是火锅配冰粉好😁😋,0
卧床老妈在房山😢,0
是不是最近新闻看多了😏想太多了,0
防范意识过度又怎么样？影响到谁了？你吗？对不起，我们没有很高的试错成本😊,1
现在有闲钱不如多买点金条，🤗,0
你还要怎样😏😏😏😏😏😏,1
编制希望永远都可以保证🤗,0
靠嘴怎么禁止😂,0
好人做壞一件事就是十惡不赦，壞人只要表現出一點點後悔，就™️立地成佛了😵😵😵,0
教练:别管哪个学校学霸，在我这都没练趴😏左右分不清吗，看点路,1
当然没有关系😌跟城镇化有关系,0
不薅你羊毛，去哪薅？反正得薅😠😠😠轮着来哎,0
属于提前毕业了🙀,1
进个学校还给黄牛钱干嘛😛学校有什么非看不可的,1
是在侮辱抗战英烈更是在侮辱PLA，🤗,0
恨国党反贼们别急，马上就放章家敦儿出来崩溃一下给你们看😂,1
经济形式一片大好，稳中有升，去啥非洲😏,0
小新同学的体重还没达标！😏😏,0
北约：别看我，我的实验室只管制造病毒😏,1
一堆二鬼子，挡不住的😌，同理，国内也一堆二鬼子，真有事，他们绝对出来搞事情,1
这么骚气🙇还喜欢丝袜,0
我老我有理😏😛,1
并不属于商场啊😂,0
韩剧残忍事件都是写实的吧🙀,0
粉上衣一穿不怪也妖😌,1
愿天堂没有排球训练和比赛，🕯🕯🕯孩子们，教练，一路走好🕯🕯🕯,0
你咋知道？病友😁,1
一生的目标就是读书😌,1
一码归一码🤔🤔🤔不能用一个问题去解释另一个问题不存在,1
很暖心😖😖😖,0
回复，你要不看看你在说什么，能不能学好语文再来上网啊🙀,0
亲生的无疑😂,0
那一半的菜系，被你吃干抹净了？？😌😌😌,0
做个人吧，关心一下真正的民生问题😛😛,0
国内现在飞机上也开始流行高铁文化了嘛，🤮,0
从来不点外卖，商家可能把同样的饭菜，别人吃不完的与点的外卖混在一起，分量多了，你下次还会光顾，😓😓😓,0
脱离群众太久了👊👊👊,1
几公里甚至几十公里的摆渡车太多了，有关部门必须刹住这种变相宰客手段👎,0
有没有可能黄牛的票并不是抢的，而是高价买的，再加价卖出去，😏,1
之前广州男司机那事才多久啊，这又来😵,0
中国武术加油👍,0
这不得好好宣传一下，中奖率高达30%，🤙🤙🤙,0
所以精神病免责，😒,0
想要孩子可以精库买 不快乐吗,0
早安😽,0
你可以问😏😏😏,0
这案件这么受关注，还能判成这样，背后运作了多少啊🍉,1
产假期间还双倍工资😏,0
大毛：东方大国不在禁止之列😏,0
反复横跳🍉,0
回复，中年人🤨,0
周末愉快，早上好🍃,0
就想问问你们是怎么浇水的？😛😛😛,0
这还需要讨论吗😂,1
那也不可以直接就转吧😂而且是完全不相干的专业😌,0
赶紧拘留进去罚钱赔钱😠出生东西,0
旧闻了别搬了🥺,0
祸害了几十家庭😢😢😢,0
不能处理情侣关系😏,1
所以现在不看案件就可以瞎评论了么😏😏,1
我就知道我家哥哥是清白的😢,0
可能是怕矿泉水瓶子里装的别的什么液体🤔,1
怎么开进去的😌,0
凡凡当时也这样操作的😏，现在不也一样缝纫机都蹬的冒烟了😏,1
那你怎么知道有截掉不利的视频😏,0
继续抛售美债😊,0
老畜生🤮,0
气死我了，看着我几个月的小宝宝在我边上香香地睡着，再看这个小宝宝怎么这么可怜！她还不会说话呀！婴儿那么软那么嫩！她得多害怕呀！😢😢,0
18年山竹，深圳挂双红都还得上班😌那会还没居家办公的概念😛,0
都不是一会事🤔,1
发在群里的信息可以随时撤回😏,1
这也能扯上🤔️果然三十万里没有你我是第一个不接受😆😆,1
敬畏自然🕯🕯🕯,0
在等统一台海吧😏,0
这就是为什么这么多人想挤进国企，因为你就算有小三四五六七，公司都会保你😏,0
我决定卸载微博了，天天看到我不认识的垃圾，为社会创造几乎为零，却天天买热搜，我还不能屏蔽，我吐了😌😌😌,0
他们是传销！😂我们做旅游和他们做购物团是不一样的,0
阿弥陀佛🙏是退休金太多了，还是受了某些影响？,1
还在加班中😂,0
他们才不管你儿子呢，你以为这些人是在为你儿子鸣不平？🍉,0
刚看了个新闻，教练让他们赛前别吃，因为辣，会拉肚子影响成绩，赛后再吃，😛😛😛,0
有不涉黄的按摩店吗？😂😂,1
真遭罪啊💔,0
看了两遍还是没看懂😌,0
终于凑了这么个说法😁,0
汛期来啦，大家要注意安全！感谢那些为我们负重前行的勇士！你们是真正的超人！👍👍👍👍👍👍,0
还是别出门了😛😛😛,1
那个幼儿园才招了6个人😂,0
那几个穿女装闯浴室偷拍的你要不要一起洗一洗😂,0
这都二刷了😂,0
我去捡😂,0
是她杀吧🤗,0
其实挺没用的！人家乐死，早点收摊回家！你买旁边家的东西，包圆了，每个来他摊位买泡面的，你就送一份给别人，不好吗？😏,1
你还是没有用脑袋管住嘴🍉,1
主要是来公费旅游，顺便打个比赛，😌😌😌,0
也有好人😌,0
痴情种给女主播打赏😆,0
跟这件事有什么关系吗？这里没有人说农民工蹲下做错了吧？女生看不清拍站牌又做错了什么呢🍋,0
原来35就是老头了啊😏,1
哇，都是钱🐱,1
天呐，韩剧残忍事件都是写实的吧🙀,0
只说满意已经不错了😂,1
靓仔们也适应四川辣了😏,0
多来点这种事👍,0
能大幅度降一次吗，虽然知道那是做梦😠,0
错别字啊，又苍蝇？方言吗😌,0
有没有可能就是为了保护恶童才设立的😏,1
一天通风报信一次😂,1
当然没看见了，我只看标题😌,0
我去过黄腾峡😁,0
战士辛苦👍👍👍,0
看到没，凭一张北大校友卡就能轻轻松松赚大钱🤔,0
最后放许巍的歌，所以我猜是许巍的演唱会🤭,0
陆地上草够了，得去水里玩下😏,1
其实你在评论区怎么骂都不算真实，可以说脱离实际，你要是在现场，你会当面骂人吗？人家报警的话，你就是寻衅滋事了😌,0
他明明是可以直接进去的🥺,0
你说呢😊,1
花花❤,0
结果反超人家😌😌,0
蛇好像会记路，小时候在老家地里看见过几次蛇，老人把它铲走扔的特别远，过两天天又会见到它😖,0
我想知道都是什么人买走了😌😌😌,0
某些人群对拍照拍视频的疯狂程度真的很难理解🙇,0
所以啊，现在洪涝就让老百姓别出门，停工停产😏,0
客观说一句就是找补啊？😏,0
不说明造成事件真正原因，怎么追责😱,0
反正得薅😠😠😠轮着来哎,0
干嘛非得吃泡面😏,0
觉得值得结婚就结呗，非要别人给彩礼，要是那么想要钱自己去赚就好了😍😍😍,1
防空形同虚设😏,0
满大街溜达✊,0
告他蓄意伤人🤮,0
反正我没有钱😂😂,1
地铁本身加速，减速，转弯都很晃，怎么孩子就一定是故意的呢？是不是最近新闻看多了😏想太多了？😏,0
小雪被搞了😞放心我相信你,0
把消息推给我们领导😌推给我干啥,0
维修手机的就不能有点职业道德吗😵,0
就是怕这个，所以我只买去过实体店餐厅的外卖🙇🙇,0
隔天就说狗子的脚烫伤起泡了，马上送去医院😊,0
没有被榨干能回得来？🍉,1
跟那俩城市比的话😂,0
来，跟我读：学高为师，身正为范，😏你们都快来生孩子啊，生一个培训三天，生两个下回培训你就有经验了，生三个培训的时候你就可以不用记笔记啦😏,1
大哥你但凡多关注个分享奇闻逸事的博主也不至于说这么小家子气的话😉,1
脑残😂,1
总得治一头😌😌😌,0
我大中华四川是不是超有意思👍👍👍,0
放在那离职才给理解不了🤔️,0
少占用内存啊😌😌😌,0
毛子这也，😌😂,1
你要孩子能自己生？😏,1
钱花完就回来了😂😂😂,0
就非得在黄山吃泡面吗😂,1
该买还不是买😂,0
感觉很疲劳的时候会这样，平常根本没这反应😌😌,0
我妈炒菌，香了扎不住，我克偷锅里的吃，在我看见我妈倒立着炒菜😺我就知道完犊子了,0
希望进去T，bag天天捅他皮燕子😢,1
秦始皇有话要说🤗🤗🤗,0
额，建筑工还是需要点技术在的😂,0
大麦自己就是牛头😂,1
每一站上下车都特别长时间😢背着笔记本特别沉还没地方坐,0
感覺是吃飽撐著，意思就是加了就是一輩子了喂，一生一世懶著人家呀！還防拉黑😌，人家拉黑刪除就是不想聯繫了唄！就應該像QQ一樣，刪除了就同時刪除,1
好好好！多么聪慧的发言😄,1
涨的时候没有天花板😏,0
之前那个被杀害的未成年女孩，附民赔了五万多，是不是太低了🤗,1
没新闻了？打架都能上😂,1
今天是三祭，生者坚强，逝者安息🕯,0
电车不是新能源，😏,0
假设我让精神病去帮我拐卖孩子，那岂不是无敌了？被抓就说有精神病，没被指使，🍉,0
多大点咱们自己人做的事吧，棒子都快把华妮一家洗成韩国的了🙀🙀,0
我永远爱Angelababy😋😋,0
日本人要反思一下了😂😂😂😂,1
太懂了😄,1
没办法🤗,1
闲置的疫情防控设备物资价值4亿元🤗,0
汉唐很强大，知道汉军是怎么打仗的吗？知道唐朝为什么强大的吗？就是因为没你这号的，满嘴的国家和同胞，就是没有你自己的事都是一些吃同胞肉喝同胞血的杂杂唉，国家不强大，人民遭殃🤗,1
就欣赏您这换位思考的思维，我替子弹谢谢您！😂,0
你说谁多😂,0
但考编有🍉,0
都要注意安全啊😢,0
蹲后续政策吧🤫,1
简称双一留😆,0
你要钱能不能自己赚啊？🤔,1
怎么追责😱,0
直逼帝都😌,0
恨的不是有关系的人，恨的是有关系的人不是自己😏😏😏,1
飙戏没用，那句哭着喊“我从头到尾没说过一句脏话”，旁边的同学都忍不住笑😌要是没视频真的吃了个哑巴亏😌,0
难道还真以为人人都要露天吃啊🤔,0
想要美国禁枪不可能的，他们警察就乱开枪😒,1
我也怀疑，一张图，西方媒体，🤔，别人说什么信什么🤔️🤗,0
正确做法应该是去其他地方买，在他旁边便宜卖😏,1
夏天吃火锅超级爽的,0
这么有钱🙀🙀🙀,0
叫的我晚上睡不着觉😊,0
熟悉的配方，熟悉的味道😂,1
他们就是怎么通过平台审核的😏,0
微博是没图没视频不能发吗？🍉,0
去看看能干啥？有钱人的钱真好挣🍉,1
挺厉害嘛😂,0
笑死，多的是男的觉得自己妈该死你怎么不去劝劝😁，孙吧好多男的还偷拍自己妈给兄弟yy呢😁，我说一句我爹只是生物爹你就急了啊😁，哈哈哈～知道男人在女人眼里不重要就这么急啊？😁去了解下摩梭族吧，现存的母系社会，她们那根本没有爹这种东西😁，你要是在那不得急死😁,1
有人就生在罗马皇宫里🍉,0
毕竟人生只有一次😏尊重这种选择,1
学学人家四川大学，把男厕变成女厕不叫好了吗😒那么简单,0
不带脑子发言的呐😋,1
某些国际组织就是菜市场，🤮,1
我们也要😢,0
好漂亮👍,0
列车管理员在干嘛？😱🍉,1
随便看，都是我爱豆照片，我怕啥😁,0
为啥要结婚🙋攒几年钱自己给自己买个房也行,0
这不是霉国立国的根本吗！🤗🤗🤗,0
这法律的弹性可真大😂,1
别把自己骗了😄,1
孩子不出来🥹,0
我只看标题😌,0
你搁这卖方便面吗还图片仅供参考🤔️,0
孩子爸爸是残疾人，母亲有精神问题，家境不好，看视频孩子现在已经痴痴的了😣,0
活的差不多也可以入土了哦😊,1
好可怕，都要注意安全啊😢,0
河北保定，一个风都能把楼房刮跑的城市😊,1
冲鸭～，在主任宝宝的带动下，宝贝们火力全开，[太開心],0
这是乘务员应该做的事，但是很多乘务员做不到，给这位尽职尽责的乘务员点赞👍,0
德狗叫的挺欢😏,1
笑笑🤓,0
专家说的没错啊，大家把闲置的车拿出来开滴滴，下一步就是闲置的房子出租了😏,0
敢不敢进场实名制啊🤗🤗🤗,1
少了😠,0
成功把照片找回来了🤗,0
谅解书也是假的啊😌,0
据说绝大部分男的都会😌，太脏了,0
办双证不就合规合法经营了？别的地方都实施好多年了，运管部门跟平台干啥吃的😏,1
不到岗就是扣钱😡,1
神圣尊贵的屁股👍却是用来放屁的,1
这种人👋👋👋,1
不会又是瞎堆放吧🤔,0
热鼠😷,0
择校费是什么😛,0
我不去🍉,0
我说了也不算😂,1
有必要卷吗，天赋还是大部分原因😏,0
都是手机拍照设备惹的祸😂😂😂👀👀👀,0
qq斗地主？？😵😵,1
高中时候我们班级抄袭成风，每科都抄成绩最好的那个，不给抄还武力威胁，所以最后高考“失利”的也一大堆，🍉,1
所以才鄙视你们这些连论文都水不出来的阿猫阿狗😌,1
那么娇贵的小公举居然都没有自己的私家车？还要坐公交出门吗😍😍,1
这明明是虐待罪到你口中怎么是故意杀人了啊🙇,1
要知道刑事责任一般都是出现人伤事件才是刑事责任😏,0
中年人🤨,0
南橘北枳，这种集体宿舍有啥好玩的，歪果仁喜欢，国人不一定稀罕😌,1
自我介绍不错😏,0
这个以前还去过😏,0
有我有我,0
等回家了拿着刀干了什么你根本没主意😌😌,0
解释不了的就是巧合😂,1
睡了还怀，孕，还不要人家，当女，人，是什，么？不是不良艺人是什么？不良艺人应该封杀😏,0
工地上听说这种事挺多的，再次劝退土木😌,0
这新闻就看的很搞笑😌😌,0
摊主血赚，提前收摊😂,1
不必在意😂！过几天就好了😌,0
不是双方都自愿的吗😊你怎么知道女方怎么想,1
小仙女🥺🥺🥺,1
恋情都是真的😵,0
缅北和云南是两个概念好吗？自己管不住自己，被骗，和云南有毛关系？简直没脑子😛😛😛😛😛😛,1
我基本上都是点奶茶🥤,0
几分糖完全是服务员手一抖的规格😌,0
棒子都快把华妮一家洗成韩国的了🙀🙀,0
严重失实的话，仅是批评教育岂不是纵容😱😱,0
？？？说出你的故事😱😱,0
天底下哪里有庄稼成熟了不收割的道理？！😏,0
风调雨顺❤,0
没休过😂,1
是不是你自己心里清楚，你只不过是个玩具罢了🤓,1
列车上应该禁止站立，容易摔倒，建议巡视员爬着巡视😛,1
应该10000一杯，不然体现不了你们的高尚😏😏,1
满满正能量😚🌹😊,1
不理解😂😂😂😂😂😂😏😏😏,1
又爆炸？昨天一个今天一个？😂,1
好奇新冠怎么没把这些人带走🤗,1
不只自己赚还能啃老那😁,1
你放心，以乌克兰的军事实力不可能等来这一天😁,0
谁都想抢😡,0
有钱😏,0
进入口袋的中国富豪会如“硅谷银行”一样被昂撒-犹大人再次特定收割干净吗🤔️,0
还让不让好好吃饭了😏🍉,1
钱到位了吧😏,0
一个漂移去韩国😏,0
到底谁爱看别人上厕所啊😵,0
巧了，我也碰到一个，直接被我怼emo了😌,0
晚上10点调解到凌晨2点！真是敬业啊！🤮🤮🤮,1
救命啊🤮,0
早😄😄,0
坐等吃瓜🤓🤓🤓,0
丝毫不容侵犯！即使秒瞟一眼都不可🤗,0
那个什么芋泥鸭挺感兴趣的😁,0
还瞎折腾结婚干嘛🤔,0
看破不说破🤭,1
没有责任人处理吗？😌,0
音乐会一直不许带水，为什么？坐地铁班车高铁等等都可以带水，如果真的和航空一样，为了高标准的安全（但是你能做到高标准安全吗？），能不能平价提供水，而不是这么明显的敛财🤨,0
我做呀🐱🐱,0
把人家骗睡了，还他妈毁了人家两年的时光，不应该封这个评委吗😂,0
昨天的造谣能上热搜，辟谣不能上头条？🤗,0
BGM也太大声了😵,0
那三天绝对不够😌,0
没有新闻可以不报的🤮,0
要是你是那个受害者我看你还笑不笑的出来🥺,1
你凭什么觉得是假的啊😢,0
吓人，要是科技能发展到把这些雨往干旱的地方分点儿就好了😢,0
执教日本也没啥吧，毕竟我们自己都还有搞“养狼计划”🍉,0
有的，换成女的被这样可不是和解就完事了，还得被网暴😏,1
武当山摆渡车免费的😁,1
无知😠,0
是不是以为自己能跑掉😁点火时候那个狠劲怎么几秒就没了😱,0
就看你朝鲜下一步怎么处理了🤔,1
三天😱,0
三、五年哈哈哈，坟头草老高了呗😌，那可不再也不用担心了呗,1
从23工作到33也买不到一套房😄😄,0
形式主义真的严重，不知道为什么，其实不只是zf，只要有点权力或者领导的职位在身上，不管是企业还是校园都是趋同的😞这也是本科的时候毅然决然离开东三省区域读书的原因😖,0
那个词现代汉语词典里怎么没有😏,0
新冠病毒都死光多长时间了，那些养毒自重玩毒捞钱的鬼畜，还借新冠的名义捞调查费、防疫费，🤑🤑🤑,0
不，我不承认，我就是躺平，😋,1
百姓的钱三七分成啊，这不转转手再赚一波抬价钱，美滋滋😄,1
平时成绩数学动不动满分150😏😏这不是有正确答案那就是华罗庚转世😏就算写的再好，也不能和标准答案一模一样啊😂多少扣点吧,1
这姑娘👍👍,0
示威警告😌,1
生理心理双重惨痛😏,1
泡面😞,0
一年休假时间都不到60天😏😏😏,0
我那边，每次清华北大都没那么隆重过🍉🍉🍉，羡慕浙江,0
不信谣，不传谣🐰,0
谁规定的不能写诗？管好你们自己吧😏,0
苦海无涯😌😌😌,0
