text,irony
热的情绪很平稳😏,0
热评粉丝管他叫宝宝，他都和别人造宝宝了😵叫他宝宝不合适吧,0
热鼠😷,0
人不结婚不会死😒,1
人才😊😊😊,1
人才😊😊😊既做老公又做老婆,0
人才😌,1
人多命不值钱，但如果是财物论💰算的就，😛,1
人贩子我操你姥姥😠,0
人会越来越少😂,1
人家核弹都快造出来了😂,0
人家会不会以为我有什么大病🤔,1
人家说的是送客松死了，不是迎客松😌,1
人家照顾这家店也不行？😢,0
人家重庆早就是套内面积出售😂,0
人口减少计划😏,0
人口结构问题，这一代老了，下一代没人顶上，那要么砍养老金，要么让老的续航，两者都会导致你一把年纪了还得去为自己生机奔波，而最近的那就是由于没有小孩，那很多老师大概就要被优化了，老师里哪个性别的多我就不说了😄,0
人类还有未来吗😊,1
人民遭殃🤗,0
人命关天这就是故意杀人罪😠,0
人生不如意十之八九，一场演唱会没什么大不了，不气不气，😎→😞→😖,1
人生育率确实下去了呀😏,0
人太多了😂😂😂,0
人咬狗才是新闻😊,0
人有三急啊？而且那玩意儿那么小，站着尿尿又没露屁股，有啥可看的😏,0
任何一个无谓的行为都很可能引发一起灾祸🍉,0
任凭黄牛涨破天际也跟我没关系🤔,0
日本：我除了见你整天抗议也没啥实际行动，就排就排😏,1
日本人要反思一下了😂😂😂😂,1
日本是觉得自己活的太久了🤔,1
日本也是走失的士兵😏,1
日本早点自食其果😄,1
日他嘴😌,0
如果把122%的那杯作为全糖，也就是需要除以1.22这个系数，那么其他几杯的含糖量就很接近宣称的比例了，🤨🤨🤨,0
如果不拔牙我还不知道这团棉花要跟随我过完下半生😓😓😓小诊所根管+烤瓷牙冠差不多,0
如果不破坏怎么会几百年难遇😏,0
如果美国有灭霸的那个手套，我估计他们第一时间想要灭掉的就是我们和俄罗斯，😌,0
如果你月薪过万还会穿几十的衣服吗😱😱😱,0
如果是水稻旱种，在云南广西贵州这种山地其实挺适合推广的，但是不是网传视频里的那种推广🤔,0
如果是我的话，我还是愿意织个裤衩😏,0
如果是这样那又害人害己😓,0
如果她们是有礼貌地说：不好意思我们拍个视频，耽误你们几分钟，可能会好一点😂,1
如果一小时从10块钱变成30块钱，我当我倒霉，不管了，要是变成这种千把块，我丝毫不慌，因为不可能😏,0
如果意外撞死人了要坐牢了吗😢,0
如果有别人向视频里面这个女主泼开水，我相信她绝对不会接受和解的，谁来做工作都没用😏,1
如果有投保，保险公司给赔付吗🐱,1
如何提升大家收入咋就没有措施？😂,0
如今北京暴雨我还在火车上😢,0
如意，丁丁，生日快乐🎂期待你们的好消息🐼❤🐼龙凤胎真的可以有😂😂😂,0
锐气怎么你了🤔️,0
若是在纽约，不管男女，只要说“我是男（女）的”，就随便上厕所，也许游人多了，性别就不重要了，😌,0
三、五年哈哈哈，坟头草老高了呗😌，那可不再也不用担心了呗,1
三姐是俺滴最强嘴替,1
三年之后又三年，三年之后又三年，都快十年了老大😏,1
三十八个红线😏,0
三四米深啊，那楼顶得堆了多少的东西😢😢🕯🕯,1
三四十年了早过保质期了🍉,0
三体诚不欺我🤨,0
三天😱,0
三无产品和不合格产品怎么通过审查上市的，他们就是怎么通过平台审核的😏,0
三阳😷,0
散了散了，都说了将“严格”管理起来了，“不严格”自然可以撒欢了🤔,1
杀人未遂被美化成家暴😊,1
砂锅土豆粉😋,0
啥情况，怎么了🥺,1
傻B玩意😓,0
傻缺才信病毒，病毒有时间整什么穿丝袜？这和前段时间指🐭为🦆有一拼😏,0
傻子，下次戴口罩😏,0
山东白莲花👍看清楚了又怎么样？就是看清楚才解气啊花花😊😊😊,1
山火烧毁树木加速全球变暖😣,0
删好友提醒和带图评论🌹,0
伤情鉴定结果是轻伤，😏,1
伤者一共八位😓,0
上班吃冷饮，扣100😏,1
上班赚钱是必要的，所以每次都被排除在外😁,1
上次广州的宝马撞人也不知道枪毙没😏好像也有说自己精神不正常,0
上海出品，必属精品！👍,0
上海生产了，就是陕西生产了😏,0
上去就是一脚😏,0
上学的时候一脚把桌子踹翻了🙀🙀🙀🧎🧎,0
上一个报警的，已经进去踩缝纫机了😏,1
上一个报警的已经在里面踩缝纫机了😏,1
上一个这么做的正在踩缝纫机😌,1
上一个这么做的正在伺候缝纫机😌,1
上一位报警的朋友怎么样了😏,1
少不入川啊，这些大学生再也回不去了了😏,0
少打了个“又”字，我是想说不会又有三阳的了吧？😌,0
少管所，有没有这种机构🤔,1
少了😠,0
少年强则国强👍😏,1
少占用内存啊😌😌😌,0
奢侈品军火😌,0
蛇好像会记路，小时候在老家地里看见过几次蛇，老人把它铲走扔的特别远，过两天天又会见到它😖,0
设置这个记录的意义是啥啊？😱,1
社会都乱套成啥样了，还谈什么伟大复兴？😛,0
身体这么不好怎么还亲自出门😢,0
身体这么不好怎么还亲自出门😢，搁床上养老嘛！,0
深圳，2019年末入股投资了3个充电场站，到如今未分到1分钱，2个亏一个持平，房子都抵押了😢😢😢😢😢,0
深圳，下一个上海😏,1
深圳挂双红都还得上班😌那会还没居家办公的概念😛,0
深圳是真饱和了，市区里叫车秒接单，到达时间几乎不超过3分钟😌,0
深圳应届生不是就只有三千剩下的四千多哪来的🤔🤔,0
什么，吹空调要盖被子？😏😏,0
什么措施都采取了，就是不舍得降价🙇🙇,0
什么大人物走这两步路会死？还要违规都要让自己的车开上火车站台🤗,1
什么法律都是人民赋予的，不可能由几个人当成鱼肉刀，😡,0
什么鬼🤔️🤔️🤔️,1
什么毛毯，不调查怎么知道严重不严重，全凭你一张嘴，全凭你身边统计学是吧，像个🤡蹦蹦跳的😄,1
什么排水系统都不好使🤗,0
什么破烂都炒🤗,1
什么时候允许神经病上网了😄,0
什么事都和稀泥🍉,1
什么样的家庭才喝的起酸奶😌,1
什么妖魔鬼怪都来蹭😊,1
神金😓,1
神经😵,0
神经病👊👊,1
神经病了🫢,0
神圣尊贵的屁股👍却是用来放屁的,1
神圣尊贵的屁股👍却是用来放屁的，很神奇😂,1
沈阳还好点，滴滴暂时没发现问题😌,0
沈阳哪个区的😱😱😱,0
生产出来的东西是给鬼用是吧😄,0
生吃见手青😏不过劝你还是不要试,0
生吃见手青😏不过劝你还是不要试，万一，呢,0
生煎韭菜😏,1
生理心理双重惨痛😏,1
生怕别人把他拍了发网上说是家暴😌😌😌太惨了,0
生人宰一半，熟人大满贯😛,1
生日快乐,0
生日快乐❤,0
生日快乐❤❤,0
生日快乐🍰,0
生日快乐🍰，和如意丁丁一天生日呢！,0
生日快乐🎂🎂🎂🥰🥰🥰,0
生日快乐🎂期待你们的好消息🐼❤🐼龙凤胎真的可以有😂😂😂,0
生日快乐😂,0
生日快乐🥰,0
生死对决，尽显英雄本色👍,0
声东击西😱,0
声明的最后都锤实了😌,0
圣诞也能改😂,0
剩下我姐贷了90W🍉俩人一起还房贷,0
失眠？不可能失眠的，只能是不够睡😏,0
施工单位呢🤗,0
十点开读🤨,0
十分符合我对女拳的印象🍉,1
十人百人呢😏,0
石狮这边，楼下树倒了一大片😢,0
时刻不忘把摄像头对着自己正脸😌,1
实际上被偷拍的女性多到数不清是一个也不知道👍,0
实践出真知🍉,0
实名点名惠州罗浮山，真的差劲，我问工作人员能不能便宜点，人家直接回我不能，这个地方不会来第二次的😌,1
实事求是就是有些人喜欢上纲上线啊🤔,1
实事求是就是有些人喜欢上纲上线啊🤔🤔🤔🤔有什么不对嘛还是你就是那喜欢上纲上线的我搓到你肺管子了🤔,1
实体店利润非常大，进货三四十的衣服卖你二三百都是小意思🍉,0
实在憋不住了😌,0
实在令人惊讶🍉,1
食堂天天都是鸡，要吐了😌,1
示威警告😌,1
市政工程是你想做就可以做的吗😂,0
事故车，那不就是，赚了？退一赔三，美死了😌羡慕了啊,1
事情总是曲折反复🍉,0
事实上核污水就是有危害啊😂,0
事业单位招聘😏,0
视频里是河道🤗,0
视频内容和文字说明货不对板：女子和公交司机交涉的时候，乘客并没有怒怼，还有大妈热心呼叫她到后面避寒，🍉,0
视频是我家小区附近，坐标门头沟永定镇苛罗坨，小区快沦陷了，旁边的护坡塌方了😌,0
是把自己当机动车吗😂,1
是不会说话吗😉,1
是不是被包你自己心里有数，装什么呀🤓,1
是不是交通局的车？😂😂,1
是不是快退役了🥺,0
是不是骂人了🤔,0
是不是你自己心里清楚，你只不过是个玩具罢了🤓,1
是不是太低了🤗,0
是不是以后会再出规定，禁止站着，因为行车过程容易摔倒😏,1
是不是以前打车的人现在在开滴滴？😛,1
是不是以为自己能跑掉😁点火时候那个狠劲怎么几秒就没了😱,0
是不是因为知道上网曝光也会打码😏🤗,0
是不是有“要过只能跟自己过”的潜在心理？纯探讨🍉,0
是不是又要吹空调外机了🧎,1
是不是最近新闻看多了😏想太多了,0
是的，但因为一句海陆丰，很多人把汕尾市跟陆丰市合在一起了😌,0
是的，非洲20万元一年可真不多🤔,1
是的，有人就喜欢丰富多彩的人生，毕竟人生只有一次😏尊重这种选择,1
是的，整个社会对儿童包容度无限刷新下限😞,0
是的😛,0
是第一次吗😌是唯一一次吗,0
是该再卖一点了😄,0
是高估😂,0
是联通啊那没事了😊,1
是联通啊那没事了😓,1
是嘛，这不还是忽悠北方人的😛,0
是哪个缺德的放的珍珠岩😢😢,0
是你吗🤔️🤔️🤔️,1
是培训家长以后怎么做家庭作业吗？😌,0
是朋友是狗只有狗自己不知道😄,0
是前一天床上谈好了的🤔😏😌😛,0
是热爱李小龙啊😂,0
是上学正常猝死😏,0
是什么新型病毒？这么骚气🙇还喜欢丝袜,0
是谁疯了😱😱,0
是说哪里😉,0
是她杀吧🤗,0
是我才不会管她呢！该走就走！🤭,1
是我救别人还是别人救我😌,0
是我武举老爷冤😄,1
是因为没人要吗😍,1
是在侮辱抗战英烈更是在侮辱PLA，🤗,0
是这样的😏,0
是智商和浪费钱的问题😏，查查是不是邪教吧🤗,1
是自费，一百多一点点糖水😌,0
是最近又三阳了吗？怎么突然开始调查了，怪吓人的😵,0
适合自己的份量就好！😍,0
逝者安息❤,0
逝者安息🕯,0
逝者安息吧😢,0
逝者安息吧😢，有些人就不要随意揣测了,0
逝者为大，尊重逝者，希望网络喷子嘴下留情😢,0
收费28888😠,0
收费杆锤子1200，我看过公司采购计划，最多400，不得了了😒,0
收了不知道几个100万欧元🤗,1
收了钱的安全，反正他们离得远得很～🍉,0
收了一百万欧元，😏吃人嘴短,0
手臂有点黑，因为晒太阳晒多了吗🤔,1
手里揣着钱才是硬道理😂,0
首次听闻这种事😓,0
首都这么容易就被偷袭了？😵,0
首先，九龙吐水是故宫，这里是门头沟，其次，这么大的雨，什么排水系统都不好使🤗,0
首先就二拳打断你翅膀，🤗🤗,0
首先排除美国😏,1
受害者有罪论是吧🙀,0
瘦弱的女生，坚强的意志👍,0
输这么多也合理😄,1
熟悉的配方，熟悉的味道😂,1
熟悉的味道😂,1
属于提前毕业了🙀,1
竖中指无罪👍依法治国👏,1
恕我直言😌看着有点像猩猩,0
数典忘祖🍉,1
耍流氓？😱,1
双方达成和解，予以留校观察，不好意思，好像跑错片场了，😏,1
双方都有过错😌,0
双方配合耍网友，更ex了，风评已经坏了👎,0
双方已和解🤔️把刀架在男生脖子上那种和解吗,1
双休都没有😋,0
双一流转双非🤗不是挂个北京的名就是好学校,0
谁的演唱会😏,0
谁的责任谁负，你阴阳怪气什么🫢🫢🫢深井冰,0
谁懂？😂😂😂开低了会冷😌😌,0
谁都想抢😡,0
谁富了？😏,1
谁敢要她那儿子🍉,0
谁割不是割🍉,0
谁规定的不能写诗？管好你们自己吧😏,0
谁还不是个博士啊😂,0
谁还不是个博士啊😂就是因为知道博士含水量大，所以才鄙视你们这些连论文都水不出来的阿猫阿狗😌,1
谁家的卫星😏,1
谁叫你吃东西不东张西望😂,0
谁来做工作都没用😏,1
谁去谁就是脑子不好😓,1
谁违规，处理到人😏,0
谁下班都笑的跟狗一样开心🤗🤗🤗,0
谁先评论谁先急😉,1
谁信谁就是脑子不好😓,1
谁以后再拿人民战士开玩笑，不会有什么好下场，战士辛苦👍👍👍,0
谁有什么坎儿老胡照样收割网络红利😌,0
谁有闲心看ta们网红🤗,1
谁知道p掉了又被扒出来😓,0
谁知道被拔出来p掉logo了😓,0
水草清理女子，😂,1
水花消失術😂😂😂,0
水质改善😛,1
睡不好啊，皮肤干燥，救救我的脸🥺🥺,0
睡觉😂,0
睡了还怀，孕，还不要人家，当女，人，是什，么？不是不良艺人是什么？不良艺人应该封杀😏,0
睡了就不要人家，不是不良艺人是什么？不良艺人应该封杀😏,0
睡眠不好容易脾气暴躁😛,1
说不定里面就有像朱婷大魔王存在的孩子，不仅仅是每个家庭的损失，也是中国女排的损失，更是国家的损失🕯,0
说不定又是一个（泰坦尼克）😏,1
说出来避雷一下🤮,0
说出你的故事😱😱,0
说辞又变成不方便透露了，😉,1
说到底还是男的不看隐私权😏不闹,0
说到男老色批，不得不提“祖母假说”，女性1/3的生命期在闭经后度过，这种丧失生育力而长生的特征只发生在人类，从基本能产/进化看这是异常的，于是有了祖母带娃/挖菜提升孙辈活力的适应性解释，而大妈各类作死操作似乎又反应了无产后死亡本能的紧迫，至于大爷，就一行走的瘾茎，且容易失控，😊,0
说得好像是国家让你去的样子，你现在没正当理由去缅甸会被海关劝返😆,1
说的什么鬼话🤮,1
说电车成本低的站出来😏,0
说郭某某在提前一批次名单中，但不在提前二批次名单中😵，没看明白,1
说话积点口德吧😓,1
说了，没有用的可以捐掉🥰,1
说了什么，有什么都没说🤗,1
说漏嘴😏,1
说明P掉LOGO还是有成效的😆,0
说明你对股市不了解😂,0
说明他是干干净净的好人😊,0
说实话，你这么多钱放余额宝都能赚的比这多😠,0
说实话我支持你😌,0
说实话越这样越不想坐😊,0
说是拍后面的站😊,0
说这些没用，那个牺牲的人怎么安息😢,0
说自己是老兵，说有球迷献花，还挺会搞情怀，扇之前想啥呢😵,1
司机真是自找的🤗,1
丝毫不容侵犯！即使秒瞟一眼都不可🤗,0
死活不愿意承认根本原因🤗,1
死讲规矩不想办法😠,0
死者是法律工作者，结果杀她的人却因为某条法律有机会免罪😏,1
四川的雨很讲政治7月26号以后绝不再成都区域内下雨😏,0
四个武某？谁的亲戚🤔,1
四月的旧闻了，当时已经被你们同行推过一次热搜了，你这属于旧🍉新吃？,0
松了松，正牌迎客松那个位置浇不到的😋,1
送我一盘😏,0
俗称退货🙇,1
素质不够你就是10m一个垃圾桶也会有人把汤倒山上，随手倒一下可比走10m再倒轻松啊😏，要么就罚，再罚也没用，因为污染已经发生了,1
素质差为什么不能骂？不但要骂还要让他们听见，杂毛就是杂毛，穿上衣服也是老杂毛,1
酸笋焖鸭🤔,0
算盘打的挺响有命花么😊,0
虽败犹荣🥺,0
虽然不看好马斯克，但是这份心劲还是值得👍❤,0
虽然躲过了杜总，自救指南还是有必要收下😌,0
虽然你说的很对😁,0
虽然我从来都是以帅服人，但也没被女子偷拍过，😏,0
虽然我都会让座，但是，我们交地铁钱，纳税，缴纳社保，他们老人可是免费卡，没必要这么pua人，为什么要选择一大早或者下班高峰期跟年轻人抢地铁呢😏,0
虽然我开的30，但是室内温度可以达到26，为啥😂,0
虽然知道那是做梦😠,0
随便吧，反正男生现在也没人玩国服了，你们女宝自己安好😛,1
随便看，都是我爱豆照片，我怕啥😁,0
随便问俩同班的就知道了😏,1
随个礼，挂七仔账上哈😂,0
孙悟空有72变，这个造型是其中一变🤭,1
所说，人家啥都没耽误啥都不影响，就这帮网友整天瞎操心，😌,0
所以，他是才知道“所以这就是战争，而不是电脑游戏，”吗？😌,1
所以啊，离了还不行，🫢,0
所以啊，现在洪涝就让老百姓别出门，停工停产😏,0
所以啊，罪犯还怕什么呢？🤮🤮,1
所以不能袭击莫斯科是谁说的😏,1
所以不用臆想什么顶替😌,0
所以不予立案👋,0
所以才鄙视你们这些连论文都水不出来的阿猫阿狗😌,1
所以才会问题不断，😂😂,0
所以此C非彼C🤨🤔️,0
所以催生就是为了收更多人头的午休费是吧😱,1
所以精神病免责，😒,0
所以就有这种畸形的要求😏,0
所以苦的永远是百姓🍉,0
所以老婆不听话就要动手打她，再不济也割个喉是吧😂一年半都不敢蹲还妄说什么爱她😏😏,1
所以哪个更诈骗😂,0
所以手机确实是在拍东西咯?🤔,0
所以说啊江西鸭脖那是有些人上纲上线的太过分了🤔🤔🤔导致现在草木皆兵,1
所以说有时候一些大恶的人不要让他死，就让他好好活着，余生就要反反复复的受尽折磨才对🙏,0
所以未成年人保护法只保护加害方吗😊,1
所以我猜是许巍的演唱会🤭,0
所以我好懵😂,0
所以我只买去过实体店餐厅的外卖🙇🙇,0
所以先别下结论😂,1
所以现在不看案件就可以瞎评论了么😏😏,1
所以要戴套啊😌,0
所以之前的辟谣是谣言喽？🤔,1
所以只要未满14周岁，可以做任何事情😊这就是所谓的未成年人保护法？,1
所以最后是谁担责谁赔偿呢？别告诉我是全体纳税人🤗,1
他爸还是那么爱写诗😌😌,0
他不死有人睡不着😌,0
他才不乱🤗,0
他得靠我养老😁,0
他的嘎子窝怎么没毛毛🐱🐱,0
他都不嫌我穷，我竟然还嫌它脏😏,0
他都和别人造宝宝了😵叫他宝宝不合适吧,0
他都是男的了，你就原谅他吧😆,1
他喊这几下，是热爱李小龙啊😂,0
他觉得我在打拳呢🙄没救了,0
他可能没上过大学，理解一下🙇🙇,0
他俩是真爱，孩子是充话费送的😛😁,0
他妈还一起上诉😓，你儿子精神虐待把人逼死了🤗,1
他妈是不是爱上他儿子了，哦呦呦呦！啧啧啧！😛这是病！,0
他们才不管你儿子呢，你以为这些人是在为你儿子鸣不平？🍉,0
他们的火锅是在火焰山也得吃嘛😌,0
他们的养老金是不是比年轻人工资高😏,1
他们根本不停😊,1
他们今年也诅咒重庆了，还说多来点最好把三峡冲倒把下游都淹了，好了都下去韩国吧！😊,0
他们就是怎么通过平台审核的😏,0
他们可能是忘了🤔,1
他们可能现实中都没有人理🍉,1
他们没急了你先急了😓,1
他们没急了你先急了🤔️,1
他们去吃的两家店，我都去吃过😛😛😛😛,0
他们是传销！😂我们做旅游和他们做购物团是不一样的,0
他们想在哪拍就把哪里拦上🍉,0
他们也不只拦电梯，他们想在哪拍就把哪里拦上🍉,1
他们原本可以拥有明媚的未来的😢,0
他明明是可以直接进去的🥺,0
他跑啥？是不是以为自己能跑掉😁点火时候那个狠劲怎么几秒就没了😱,1
他是不是这辈子不打算说话了😌,0
他是因为作业多才这么干的😓,0
他手里好像拎着包熟菜😌,0
他说孩子不可能随媳妇姓🤔,0
他姓什么关我屁事他爱姓什么姓姓什么😏😏😏😏,1
他也没犯法啊😏,0
他有自主权，随他😏,1
他这是恨不得打死这只猫啊😒,0
他这种垃圾就最好的归宿是进监狱🤮,1
他正在修改历史中😛,1
他自己的号还假装不知道呢，😏,0
它否认的是“被逼退学”而不是“退学”，这是有区别的😏,0
它还偏要闻起来很香🐱吃起来特别香,0
它们拿着低价的水产品送到越南、厄瓜多尔等地方换身衣服又高价出口到全球😂真可谓名利双收啊😠😠😠,0
她打人就已经输了🤗,0
她该不会是国内派出去的吧😏,0
她可不是随便的网红🤗,0
她们那根本没有爹这种东西😁,1
她们依旧要擦亮眼去结婚的😁,0
她欺负小奶狗还差不多😆,0
她这是流年不利吧😏,0
塔利班也会煮腊八粥？😌,0
台风从福建登陆，我东莞一点事都没有，居然北京要做应急响应，😵,0
台风连连😌,0
台风真厉害，穿越闽赣苏鲁豫，直逼帝都😌,0
台湾是中国的🤨,0
台湾最美的风景是人😏,0
太棒了👏👏👏,0
太惨了😂,0
太惨了😢,0
太抽象了😂,0
太蠢以至于我相信他是真的😏,0
太懂了😄,1
太愤怒了😢居然是幼儿机构😢可怜的孩子😢😢😢,0
太可恶了🤗,0
太可怜了😢,0
太可怕了，😓,0
太可惜🥺,0
太恐怖了😡,0
太厉害了，佩服佩服👍,0
太厉害了😮,0
太拿自己当回事了😏,1
太强了👍,0
太热了😂,0
太兴奋啦👏👏,0
太臃肿了👎,1
太优雅了实在优雅😏,0
太正常不过了😁,0
太正常了😌,0
贪污犯😏,0
摊主：欧～下班喽😏😛,1
摊主：下次你来我还说😏,1
摊主血赚，提前收摊😂,1
唐山还好，现在雨停了，下了一天一夜😌,0
堂下何人喧哗😂😂,0
躺地上你得陪5000N次方😏,1
躺了不代表就死了，这个道理你不懂吗😓我现在真明白了网民的造谣能力了,0
掏鸟窝10年，故意杀人判3年🤗🤗🤗,1
逃不掉了，😂😂,0
逃跑路线支援😛,0
讨厌喝酒”🐶,0
特定名词出现了😂😂,0
腾讯一查就知道了😆,0
提前批只准报一个学校，他没报其他学校，工作人员有失误，除了空高兴一场，没有实际损失😏,1
提醒得及时😌😌😌😌😌😌😌,1
天啊，它看起来真的不像鸭眼啊，我真的要吐了🤮,1
天啊他才俩家公司，人家依法注销走程序干干净净，你这么闲去报道些几十家上百家公司的人😛,1
天底下哪里有庄稼成熟了不收割的道理？！😏,0
天府机场让你选址不听话，要不是高铁出手网友还得接着吐槽你😏好了不说了，铁路牛逼[中国赞],1
天赋还是大部分原因😏,0
天津彩礼少，但是基本上姑爷在老丈人附近买房子😌甚至上下楼或者邻居，这种情况很多，我认为就是照顾两家人方便呗，不方便的话另说了,0
天哪，太愤怒了😢居然是幼儿机构😢可怜的孩子😢😢😢,0
天哪一定要注意安全，希望一切平安❤,0
天呐！第一次听说呢，想知道具体怎么操作的呀，是有什么考试吗？🥺,0
天呐，🕯️🕯️,0
天呐，韩剧残忍事件都是写实的吧🙀,0
天呐，既然这么多人选错，初中地理没学过😱,1
天呐，看你这跳脚的样子😂😂,1
天呐🕯🕯🕯,0
天气预报为啥说一直下到八月六号😖😖,0
天生我材必有用❤,1
田园男拳卖得可爽了，流脓了吧，😂,0
填了也不去读🤮,0
挑事儿？😱,0
条件反射😏,0
调休二天🍉,0
调休更痛苦，这周上六天😢,0
跳高运动员狂喜😛,1
跳楼的人不值得同情，自己想死还要拉个垫背的，伤及无辜，太可恶了🤗,0
铁岭，腐败得很😛,0
铁路员工好样的👍👍,0
听说是传闻没停职，才重新发的公告，那天通苑软肋，家里资产9位数，有点大新闻，是不是官方会发布下意见😂,1
听这个名字，大概率就是微商😏,0
停工停产😏,0
停了快两天了😖,0
挺好哒😏,0
挺好的，总得治一头😌😌😌,0
挺好的🐶,1
挺好的😁,0
挺厉害嘛😂,0
挺能打的😌😌,0
通不通缩我不知道，我只知道内需拉不起来了🤭,1
通过文章描述情景，大概率不是触电身亡，🤔,0
同事们就自求多福吧😁,1
同问😌到底谁不尊重隐私,0
同学，学医吧！这样才能更好的实现你的诺言，😏❤,0
统统沉入水底中～😉,0
偷情不犯罪，公众懂你妹，高薪继续拿，美女继续睡👋,1
偷去东南亚的好多就是想干这个的😼,1
偷偷藏不住好棒😮😮😮,0
偷偷太牛了😋,0
偷偷效应❤,0
头都打流血了😵,0
投诚了😏😏😏,1
投诉，我琢磨也不是普通老百姓，现实中，谁闲着没事会盯着马路上是有一个还是两个塑料袋纸片废物，而去投诉呢，况且，目前俺真不知道在哪有这类投诉渠道😏,0
投胎到这畜生家😢,0
投资百亿😏,0
图文无关可以不放图文😊,0
徒手抓鱼真的很难😛,0
土耳其两门大炮太厉害了，瓜队加油，最大天津女排😂,0
吐槽一下🍉,0
团队:太难了😞,0
推荐大家都去感受一下🐶,0
推进法制进程的先进份子😂,1
拖行交警的还能当208呢，负担18驴也过得好好的😊,1
脱离群众太久了👊👊👊,1
哇，吃火锅😋,0
哇，都是钱🐱,1
哇，我还是966😓😓😓,1
哇哦，期待,0
哇呜~生日快乐🐼🎂🎂🎂,0
蛙蛙看到岂不是会伤心😏你直接说口头支持好了,0
蛙蛙怎么就享受不到台风啊🤓,1
娃穿着雨衣，这会没准在爽的大叫呢🤭,1
外国人就是能干又聪明😌,0
外国有种族我们有户籍，反正人出生都要被分成三六九等😏,1
外长点赞👍,0
完蛋，我现在一把年纪还这么做😌,0
完蛋了，专家出来说不是的时候通常就是了😏,1
完全看不出来你哪句话有问题🙄,0
玩赌气就买隔壁的😏,1
玩物而已，啥时候成人了😌,1
晚安❤,0
晚安😮,0
晚上10点调解到凌晨2点！真是敬业啊！🤮🤮🤮,1
万般不好也还是有小小幸运一面的😌,0
万吨大驱和航母👍,0
万幸，拍照的和孩子父亲没事👀,0
万幸，我小时候玩火柴点燃了家里的草垛，然后若无其事的进屋里坐着安静的听大人闲聊，然后外面大呼小叫，我从容的溜到一旁看大人们灭火，😂,1
万幸😵,0
万幸出事之前发现了😓,0
汪苏泷😍,0
王源的😜,0
王源的🤓,0
网暴就能把他逼死？这心理承受能力不行啊😏,0
网传😌,0
网传😌？你是搞笑派？,0
网红真有钱！是的！我羡慕了😂😂,0
网就不用发咯🌹[咖啡]😊,0
网络xxn不带脑子🧠发言的呐😋,1
网络xxn不带脑子发言的呐😋,1
网上有人调侃说是身体在判断你是睡着了还是噶了😂😂😂😂,0
网友不乐意了😂😂😂,1
网友觉得可笑🍉,1
网站一对一服务，收费28888😠,0
往评委台上扔😌扔完以后骂了一通😌😌,0
望平安🙏,0
望平安🙏🙏🙏,0
望细心严查❤,0
望周知：韩国总统也失踪了😏,1
望周知🤗👋,0
微博是没图没视频不能发吗？🍉,0
微博提到了有志同道合的人😏,0
微信群真的烦死了😏,0
微信真正实用的功能不出，净出些没什么用的🤗,0
为何不告官呢😊,1
为何要互相伤害啊😢,0
为交警点赞👍👍👍,0
为老不尊😏,0
为老不尊的老色批😠😠望严惩,0
为老不尊的老色批😠😠望严惩！！,0
为了晚交契税，不办房产证？😏😏😏，这下遭了吧🍉🍉🍉,0
为罗平拆除九龙瀑布景区围挡点赞❤,0
为罗平拆除九龙瀑布景区围挡点赞👍,0
为你的精神状态堪忧🤭,1
为啥😂,0
为啥不要求单位放假😛,0
为啥让俺们买啊😱,0
为啥他没跪秦桧旁边😌,0
为啥要防拉黑啊？讨厌的人就不能拉黑了？？🤔️,0
为啥要结婚🙋攒几年钱自己给自己买个房也行,0
为啥要有公摊？人家重庆早就是套内面积出售😂,0
为啥要有男人🐱,0
为啥只告侵权不告诽谤？🍉,0
为什么不能八大菜系换着来😏,0
为什么不需求性生活就不是正常人😢,0
为什么带籍贯🤔️,0
为什么二批分数线比一批还高😱高中毕业多年，看不懂现在的高考了,1
为什么干到死啊😂你在说什么啊,0
为什么看起来怪怪的😌,1
为什么没有评论，大家都不敢说了吗😏,1
为什么司机是女性的时候不写标题为轿车撞人😁,0
为什么我的人生不能缓缓😄,0
为什么现在才报警😓,1
为什么香港供大于求，而内地一针难求😢,0
为什么要戴学士帽🎓呢，文化自信x不要穿学士袍不要戴学士帽不是更好吗😏😏😏,0
为什么要看老师失不失业😏笑死,0
为什么要买公寓😓,0
为什么要写包丽案不写牟林翰，微信都写的牟啊😠😠😠,1
为什么要选择一大早或者下班高峰期跟年轻人抢地铁呢😏,0
为什么要有公摊😱,0
为她点赞👍❤,0
违法😌不给游的😂,0
违者必究👨👨👨,0
唯心主义抗疫😏,0
维修手机的就不能有点职业道德吗😵,0
猥琐男的福报😵真的一点法律意识都没有吗,0
猥琐男的福报😵真的一点法律意识都没有吗，服了,0
未成年保护法可不可以调整一下😢,0
未成年保护法什么时候能改改😷😷,0
未成年人保护法😊😏,1
未成年真是可以为所欲为👋,1
未来我们将严格管理，领导亲朋好友开车进去的时候绝对不让旁边人拍照发上网😠,0
未满十四周岁不予追究🤮到底是在保护谁啊有哪个好孩子得到什么保护了嘛😖,1
温暖，好人，👍👍👍👍👍,0
文化自信！！👍👍👍👍,0
文化自信x不要穿学士袍不要戴学士帽不是更好吗😏😏😏,0
文化自信呢😌,1
文明社会，允许个人私密信息存在😂😂👏👏👏小编，这话你信？,1
